Plot,Title:,10700599,,,,
2924,7/11/22,23:45,40.811,42.017,40.604,86.003
2925,7/12/22,0:00,40.579,41.74,40.388,85.963
2926,7/12/22,0:15,40.345,41.508,40.199,85.908
2927,7/12/22,0:30,40.158,41.322,40.03,85.853
2928,7/12/22,0:45,39.97,41.09,39.871,85.823
2929,7/12/22,1:00,39.83,40.905,39.727,85.795
2930,7/12/22,1:15,39.69,40.719,39.587,85.737
2931,7/12/22,1:30,39.549,40.579,39.447,85.661
2932,7/12/22,1:45,39.407,40.392,39.312,85.574
2933,7/12/22,2:00,39.22,40.204,39.171,85.388
2934,7/12/22,2:15,38.984,39.97,38.988,85.098
2935,7/12/22,2:30,38.795,39.783,38.786,85.08
2936,7/12/22,2:45,38.653,39.596,38.611,85.272
2937,7/12/22,3:00,38.557,39.454,38.476,85.499
2938,7/12/22,3:15,38.464,39.36,38.381,85.666
2939,7/12/22,3:30,38.415,39.267,38.307,85.724
2940,7/12/22,3:45,38.322,39.124,38.241,85.693
2941,7/12/22,4:00,38.226,39.031,38.169,85.666
2942,7/12/22,4:15,38.179,38.937,38.091,85.681
2943,7/12/22,4:30,38.084,38.842,38.034,85.718
2944,7/12/22,4:45,38.084,38.795,37.98,85.834
2945,7/12/22,5:00,38.037,38.748,37.945,86.024
2946,7/12/22,5:15,38.037,38.7,37.927,86.226
2947,7/12/22,5:30,38.084,38.653,37.927,86.41
2948,7/12/22,5:45,38.131,38.7,37.96,86.744
2949,7/12/22,6:00,38.273,38.748,38.037,87.07
2950,7/12/22,6:15,38.511,38.842,38.172,87.239
2951,7/12/22,6:30,38.842,39.031,38.419,87.266
2952,7/12/22,6:45,39.267,39.313,38.757,87.3
2953,7/12/22,7:00,39.69,39.596,39.123,87.42
2954,7/12/22,7:15,40.204,40.064,39.544,87.616
2955,7/12/22,7:30,40.858,40.672,40.069,87.796
2956,7/12/22,7:45,41.648,41.369,40.71,87.924
2957,7/12/22,8:00,42.433,42.064,41.391,87.993
2958,7/12/22,8:15,43.167,42.708,42.057,87.857
2959,7/12/22,8:30,43.763,43.306,42.651,87.788
2960,7/12/22,8:45,44.492,43.945,43.245,87.82
2961,7/12/22,9:00,45.217,44.582,43.853,87.926
2962,7/12/22,9:15,45.986,45.127,44.505,87.947
2963,7/12/22,9:30,46.796,45.851,45.145,86.538
2964,7/12/22,9:45,47.199,46.886,46.193,85.483
2965,7/12/22,10:00,47.199,46.886,46.612,83.726
2966,7/12/22,10:15,47.199,46.931,46.503,80.969
2967,7/12/22,10:30,47.109,46.886,46.256,80.092
2968,7/12/22,10:45,47.064,46.751,46.02,79.796
2969,7/12/22,11:00,46.931,46.706,45.797,83.116
2970,7/12/22,11:15,46.931,46.391,45.883,88.089
2971,7/12/22,11:30,46.931,45.714,45.673,85.919
2972,7/12/22,11:45,46.751,45.534,45.329,82.98
2973,7/12/22,12:00,46.571,45.444,45.045,85.402
2974,7/12/22,12:15,46.391,45.262,44.866,85.574
2975,7/12/22,12:30,46.211,44.901,44.78,84.314
2976,7/12/22,12:45,45.896,44.582,44.668,82.638
2977,7/12/22,13:00,45.399,44.082,44.263,81.016
2978,7/12/22,13:15,44.991,44.537,44.161,81.997
2979,7/12/22,13:30,44.764,44.674,44.321,82.502
2980,7/12/22,13:45,44.674,44.764,44.49,82.565
2981,7/12/22,14:00,44.674,45.127,44.764,84.799
2982,7/12/22,14:15,45.217,46.076,45.343,87.942
2983,7/12/22,14:30,45.851,46.661,46,88.649
2984,7/12/22,14:45,46.391,47.019,46.526,88.54
2985,7/12/22,15:00,46.751,47.244,46.922,88.109
2986,7/12/22,15:15,46.974,47.467,47.212,87.642
2987,7/12/22,15:30,47.199,47.602,47.413,87.204
2988,7/12/22,15:45,47.334,47.691,47.548,86.773
2989,7/12/22,16:00,47.422,47.826,47.637,86.571
2990,7/12/22,16:15,47.602,48.137,47.786,86.688
2991,7/12/22,16:30,47.781,48.315,47.97,86.78
2992,7/12/22,16:45,48.004,48.583,48.168,86.844
2993,7/12/22,17:00,48.227,48.805,48.389,86.833
2994,7/12/22,17:15,48.45,49.073,48.621,86.828
2995,7/12/22,17:30,48.717,49.294,48.857,86.741
2996,7/12/22,17:45,48.938,49.516,49.098,86.667
2997,7/12/22,18:00,49.204,49.737,49.363,86.601
2998,7/12/22,18:15,49.428,49.825,49.6,86.496
2999,7/12/22,18:30,49.649,49.914,49.779,86.372
3000,7/12/22,18:45,49.825,50.047,49.914,86.239
3001,7/12/22,19:00,49.959,50.135,50.049,86.143
3002,7/12/22,19:15,50.135,50.223,50.169,86.148
3003,7/12/22,19:30,50.311,50.356,50.333,86.227
3004,7/12/22,19:45,50.533,50.488,50.508,86.183
3005,7/12/22,20:00,50.709,50.621,50.686,86.084
3006,7/12/22,20:15,50.841,50.752,50.815,85.931
3007,7/12/22,20:30,50.974,50.841,50.922,85.765
3008,7/12/22,20:45,51.017,50.929,50.985,85.576
3009,7/12/22,21:00,51.017,50.929,50.981,85.437
3010,7/12/22,21:15,50.974,50.929,50.922,85.367
3011,7/12/22,21:30,50.886,50.886,50.815,85.174
3012,7/12/22,21:45,50.797,50.797,50.695,84.904
3013,7/12/22,22:00,50.621,50.709,50.536,84.698
3014,7/12/22,22:15,50.488,50.576,50.373,84.598
3015,7/12/22,22:30,50.356,50.488,50.212,84.549
3016,7/12/22,22:45,50.223,50.311,50.043,84.398
3017,7/12/22,23:00,50.002,50.092,49.816,84.157
3018,7/12/22,23:15,49.737,49.825,49.509,84.002
3019,7/12/22,23:30,49.383,49.516,49.152,83.915
3020,7/12/22,23:45,49.028,49.204,48.756,83.844
3021,7/13/22,0:00,48.672,48.805,48.364,83.778
3022,7/13/22,0:15,48.272,48.45,47.959,83.723
3023,7/13/22,0:30,47.871,48.049,47.559,83.684
3024,7/13/22,0:45,47.467,47.691,47.154,83.633
3025,7/13/22,1:00,47.064,47.289,46.747,83.59
3026,7/13/22,1:15,46.706,46.931,46.357,83.557
3027,7/13/22,1:30,46.301,46.571,45.99,83.508
3028,7/13/22,1:45,45.941,46.211,45.639,83.453
3029,7/13/22,2:00,45.579,45.851,45.266,83.407
3030,7/13/22,2:15,45.217,45.489,44.924,83.368
3031,7/13/22,2:30,44.901,45.172,44.586,83.342
3032,7/13/22,2:45,44.582,44.856,44.258,83.304
3033,7/13/22,3:00,44.263,44.537,43.948,83.272
3034,7/13/22,3:15,43.945,44.218,43.644,83.249
3035,7/13/22,3:30,43.624,43.945,43.356,83.214
3036,7/13/22,3:45,43.351,43.671,43.056,83.18
3037,7/13/22,4:00,43.03,43.351,42.757,83.151
3038,7/13/22,4:15,42.755,43.075,42.487,83.136
3039,7/13/22,4:30,42.525,42.847,42.237,83.12
3040,7/13/22,4:45,42.247,42.57,41.981,83.133
3041,7/13/22,5:00,42.017,42.341,41.743,83.102
3042,7/13/22,5:15,41.787,42.109,41.527,83.072
3043,7/13/22,5:30,41.554,41.878,41.304,83.037
3044,7/13/22,5:45,41.369,41.693,41.103,83.017
3045,7/13/22,6:00,41.137,41.463,40.905,82.986
3046,7/13/22,6:15,40.951,41.277,40.71,82.976
3047,7/13/22,6:30,40.764,41.09,40.546,82.979
3048,7/13/22,6:45,40.626,40.905,40.402,82.976
3049,7/13/22,7:00,40.438,40.764,40.271,82.969
3050,7/13/22,7:15,40.298,40.626,40.161,82.972
3051,7/13/22,7:30,40.204,40.532,40.064,82.994
3052,7/13/22,7:45,40.111,40.438,39.983,83.017
3053,7/13/22,8:00,40.017,40.298,39.915,83.006
3054,7/13/22,8:15,39.97,40.251,39.857,82.988
3055,7/13/22,8:30,39.924,40.158,39.817,83.046
3056,7/13/22,8:45,40.017,40.204,39.909,83.606
3057,7/13/22,9:00,40.438,40.392,40.253,84.21
3058,7/13/22,9:15,40.951,40.719,40.741,84.451
3059,7/13/22,9:30,41.508,41.09,41.301,84.474
3060,7/13/22,9:45,42.017,41.508,41.855,84.416
3061,7/13/22,10:00,42.525,41.925,42.395,84.329
3062,7/13/22,10:15,43.03,42.341,42.897,84.218
3063,7/13/22,10:30,43.443,42.755,43.371,84.106
3064,7/13/22,10:45,43.9,43.167,43.819,83.983
3065,7/13/22,11:00,44.31,43.488,44.235,83.828
3066,7/13/22,11:15,44.674,43.853,44.596,83.72
3067,7/13/22,11:30,45.036,44.173,44.953,83.647
3068,7/13/22,11:45,45.399,44.537,45.324,83.595
3069,7/13/22,12:00,45.761,44.901,45.72,83.568
3070,7/13/22,12:15,46.211,45.307,46.144,83.558
3071,7/13/22,12:30,46.661,45.761,46.609,83.539
3072,7/13/22,12:45,47.154,46.211,47.077,83.502
3073,7/13/22,13:00,47.602,46.661,47.534,83.433
3074,7/13/22,13:15,48.049,47.109,47.973,83.392
3075,7/13/22,13:30,48.493,47.557,48.456,83.391
3076,7/13/22,13:45,49.028,48.137,48.987,83.406
3077,7/13/22,14:00,49.649,48.717,49.586,83.377
3078,7/13/22,14:15,50.18,49.204,50.14,83.235
3079,7/13/22,14:30,50.621,49.649,50.599,83.111
3080,7/13/22,14:45,51.062,50.047,51.033,82.992
3081,7/13/22,15:00,51.413,50.4,51.424,82.852
3082,7/13/22,15:15,51.764,50.709,51.739,82.695
3083,7/13/22,15:30,52.029,51.017,52.032,82.577
3084,7/13/22,15:45,52.335,51.325,52.302,82.452
3085,7/13/22,16:00,52.554,51.589,52.543,82.286
3086,7/13/22,16:15,52.772,51.984,52.752,82.174
3087,7/13/22,16:30,52.947,52.686,53.031,82.084
3088,7/13/22,16:45,53.166,53.166,53.312,81.936
3089,7/13/22,17:00,53.341,53.427,53.542,81.796
3090,7/13/22,17:15,53.515,53.645,53.726,81.685
3091,7/13/22,17:30,53.645,53.908,53.915,81.604
3092,7/13/22,17:45,53.908,54.212,54.127,81.559
3093,7/13/22,18:00,54.169,54.43,54.349,81.52
3094,7/13/22,18:15,54.387,54.691,54.567,81.491
3095,7/13/22,18:30,54.604,54.952,54.797,81.457
3096,7/13/22,18:45,54.865,55.125,55.029,81.401
3097,7/13/22,19:00,55.038,55.256,55.213,81.34
3098,7/13/22,19:15,55.168,55.342,55.339,81.283
3099,7/13/22,19:30,55.299,55.386,55.425,81.247
3100,7/13/22,19:45,55.342,55.472,55.488,81.236
3101,7/13/22,20:00,55.429,55.515,55.555,81.247
3102,7/13/22,20:15,55.515,55.602,55.623,81.254
3103,7/13/22,20:30,55.602,55.602,55.675,81.234
3104,7/13/22,20:45,55.602,55.558,55.681,81.212
3105,7/13/22,21:00,55.647,55.515,55.666,81.195
3106,7/13/22,21:15,55.647,55.558,55.661,81.186
3107,7/13/22,21:30,55.69,55.647,55.686,81.213
3108,7/13/22,21:45,55.776,55.819,55.792,81.239
3109,7/13/22,22:00,55.906,55.906,55.902,81.227
3110,7/13/22,22:15,55.992,55.949,55.989,81.199
3111,7/13/22,22:30,56.035,55.949,56.019,81.176
3112,7/13/22,22:45,56.035,55.906,56.019,81.096
3113,7/13/22,23:00,55.949,55.69,55.893,80.822
3114,7/13/22,23:15,55.733,55.386,55.641,80.702
3115,7/13/22,23:30,55.472,54.952,55.299,80.664
3116,7/13/22,23:45,55.168,54.516,54.889,80.716
3117,7/14/22,0:00,54.82,54.126,54.475,80.78
3118,7/14/22,0:15,54.473,53.69,54.039,80.855
3119,7/14/22,0:30,54.126,53.253,53.605,80.926
3120,7/14/22,0:45,53.733,52.86,53.175,80.995
3121,7/14/22,1:00,53.384,52.466,52.761,81.05
3122,7/14/22,1:15,52.992,52.072,52.36,81.085
3123,7/14/22,1:30,52.641,51.721,51.98,81.106
3124,7/14/22,1:45,52.291,51.325,51.598,81.109
3125,7/14/22,2:00,51.94,50.974,51.211,81.126
3126,7/14/22,2:15,51.589,50.621,50.85,81.135
3127,7/14/22,2:30,51.237,50.268,50.479,81.135
3128,7/14/22,2:45,50.886,49.914,50.135,81.141
3129,7/14/22,3:00,50.533,49.604,49.793,81.132
3130,7/14/22,3:15,50.18,49.294,49.465,81.125
3131,7/14/22,3:30,49.87,48.983,49.161,81.103
3132,7/14/22,3:45,49.561,48.717,48.862,81.08
3133,7/14/22,4:00,49.249,48.405,48.567,81.059
3134,7/14/22,4:15,48.983,48.137,48.277,81.042
3135,7/14/22,4:30,48.672,47.871,47.993,81.024
3136,7/14/22,4:45,48.405,47.602,47.723,80.999
3137,7/14/22,5:00,48.137,47.334,47.476,80.97
3138,7/14/22,5:15,47.871,47.154,47.23,80.943
3139,7/14/22,5:30,47.602,46.886,46.98,80.894
3140,7/14/22,5:45,47.377,46.616,46.715,80.888
3141,7/14/22,6:00,47.109,46.391,46.459,80.887
3142,7/14/22,6:15,46.886,46.211,46.251,80.882
3143,7/14/22,6:30,46.661,46.166,46.116,80.891
3144,7/14/22,6:45,46.571,46.211,46.081,80.909
3145,7/14/22,7:00,46.571,46.346,46.15,80.948
3146,7/14/22,7:15,46.661,46.616,46.314,81.094
3147,7/14/22,7:30,46.841,46.931,46.569,81.256
3148,7/14/22,7:45,47.109,47.289,46.902,81.309
3149,7/14/22,8:00,47.422,47.691,47.278,81.244
3150,7/14/22,8:15,47.781,48.137,47.683,81.152
3151,7/14/22,8:30,48.227,48.672,48.153,81.068
3152,7/14/22,8:45,48.805,49.338,48.717,81.035
3153,7/14/22,9:00,49.428,50.002,49.388,80.955
3154,7/14/22,9:15,50.002,50.533,49.991,80.732
3155,7/14/22,9:30,50.445,50.974,50.482,80.545
3156,7/14/22,9:45,50.886,51.501,50.952,80.43
3157,7/14/22,10:00,51.37,52.029,51.429,80.363
3158,7/14/22,10:15,51.809,52.466,51.906,80.262
3159,7/14/22,10:30,52.203,52.86,52.327,80.148
3160,7/14/22,10:45,52.554,53.209,52.669,80.027
3161,7/14/22,11:00,52.86,53.559,53.008,79.94
3162,7/14/22,11:15,53.121,53.865,53.281,79.866
3163,7/14/22,11:30,53.384,54.255,53.562,79.774
3164,7/14/22,11:45,53.69,54.648,53.886,79.692
3165,7/14/22,12:00,54.037,54.952,54.194,79.623
3166,7/14/22,12:15,54.343,55.299,54.518,79.557
3167,7/14/22,12:30,54.648,55.558,54.831,79.487
3168,7/14/22,12:45,54.952,55.819,55.13,79.423
3169,7/14/22,13:00,55.256,56.079,55.414,79.348
3170,7/14/22,13:15,55.558,56.426,55.715,79.274
3171,7/14/22,13:30,55.819,56.685,55.994,79.208
3172,7/14/22,13:45,56.035,56.858,56.221,79.117
3173,7/14/22,14:00,56.208,56.944,56.39,79.037
3174,7/14/22,14:15,56.34,56.988,56.505,78.988
3175,7/14/22,14:30,56.383,56.988,56.579,78.927
3176,7/14/22,14:45,56.426,56.944,56.617,78.882
3177,7/14/22,15:00,56.426,56.858,56.597,78.791
3178,7/14/22,15:15,56.426,56.772,56.545,78.738
3179,7/14/22,15:30,56.34,56.642,56.462,78.676
3180,7/14/22,15:45,56.295,56.599,56.39,78.724
3181,7/14/22,16:00,56.295,56.642,56.39,78.752
3182,7/14/22,16:15,56.34,56.728,56.419,78.744
3183,7/14/22,16:30,56.34,56.815,56.462,78.683
3184,7/14/22,16:45,56.34,56.728,56.448,78.651
3185,7/14/22,17:00,56.34,56.685,56.413,78.631
3186,7/14/22,17:15,56.295,56.599,56.37,78.636
3187,7/14/22,17:30,56.251,56.512,56.332,78.572
3188,7/14/22,17:45,56.208,56.469,56.275,78.561
3189,7/14/22,18:00,56.295,56.599,56.307,78.589
3190,7/14/22,18:15,56.383,56.728,56.404,78.616
3191,7/14/22,18:30,56.556,56.901,56.568,78.642
3192,7/14/22,18:45,56.728,57.074,56.757,78.619
3193,7/14/22,19:00,56.944,57.376,56.979,78.63
3194,7/14/22,19:15,57.247,57.679,57.283,78.66
3195,7/14/22,19:30,57.549,57.85,57.567,78.645
3196,7/14/22,19:45,57.636,57.765,57.708,78.566
3197,7/14/22,20:00,57.592,57.592,57.65,78.456
3198,7/14/22,20:15,57.42,57.29,57.49,78.218
3199,7/14/22,20:30,57.16,56.901,57.2,78.056
3200,7/14/22,20:45,56.858,56.469,56.835,78.032
3201,7/14/22,21:00,56.512,56.165,56.453,78.091
3202,7/14/22,21:15,56.208,55.733,56.062,78.103
3203,7/14/22,21:30,55.863,55.256,55.647,78.181
3204,7/14/22,21:45,55.472,54.734,55.207,78.224
3205,7/14/22,22:00,55.081,54.212,54.716,78.296
3206,7/14/22,22:15,54.648,53.69,54.203,78.39
3207,7/14/22,22:30,54.212,53.166,53.706,78.494
3208,7/14/22,22:45,53.776,52.729,53.235,78.578
3209,7/14/22,23:00,53.341,52.246,52.767,78.592
3210,7/14/22,23:15,52.903,51.678,52.268,78.65
3211,7/14/22,23:30,52.423,51.237,51.768,78.714
3212,7/14/22,23:45,51.984,50.752,51.309,78.759
3213,7/15/22,0:00,51.544,50.311,50.85,78.802
3214,7/15/22,0:15,51.148,49.914,50.43,78.836
3215,7/15/22,0:30,50.752,49.561,50.029,78.851
3216,7/15/22,0:45,50.356,49.161,49.644,78.851
3217,7/15/22,1:00,49.959,48.762,49.253,78.86
3218,7/15/22,1:15,49.604,48.405,48.88,78.869
3219,7/15/22,1:30,49.204,48.094,48.524,78.877
3220,7/15/22,1:45,48.895,47.781,48.186,78.886
3221,7/15/22,2:00,48.538,47.467,47.878,78.859
3222,7/15/22,2:15,48.227,47.199,47.577,78.84
3223,7/15/22,2:30,47.914,46.931,47.293,78.813
3224,7/15/22,2:45,47.647,46.706,47.034,78.788
3225,7/15/22,3:00,47.377,46.436,46.787,78.764
3226,7/15/22,3:15,47.109,46.211,46.54,78.74
3227,7/15/22,3:30,46.886,45.986,46.314,78.715
3228,7/15/22,3:45,46.616,45.806,46.101,78.697
3229,7/15/22,4:00,46.436,45.669,45.914,78.669
3230,7/15/22,4:15,46.211,45.489,45.739,78.637
3231,7/15/22,4:30,46.031,45.399,45.59,78.596
3232,7/15/22,4:45,45.851,45.262,45.455,78.563
3233,7/15/22,5:00,45.714,45.172,45.324,78.531
3234,7/15/22,5:15,45.579,45.082,45.214,78.508
3235,7/15/22,5:30,45.444,45.036,45.117,78.506
3236,7/15/22,5:45,45.354,45.036,45.073,78.511
3237,7/15/22,6:00,45.307,44.991,45.03,78.46
3238,7/15/22,6:15,45.217,44.946,44.982,78.416
3239,7/15/22,6:30,45.127,44.901,44.929,78.383
3240,7/15/22,6:45,45.036,44.856,44.881,78.366
3241,7/15/22,7:00,44.991,44.901,44.841,78.363
3242,7/15/22,7:15,44.946,44.991,44.847,78.395
3243,7/15/22,7:30,45.036,45.262,44.944,78.476
3244,7/15/22,7:45,45.262,45.669,45.16,78.552
3245,7/15/22,8:00,45.624,46.256,45.547,78.676
3246,7/15/22,8:15,46.166,46.931,46.116,78.737
3247,7/15/22,8:30,46.796,47.647,46.762,78.68
3248,7/15/22,8:45,47.467,48.315,47.467,78.538
3249,7/15/22,9:00,48.094,48.938,48.157,78.373
3250,7/15/22,9:15,48.672,49.516,48.785,78.183
3251,7/15/22,9:30,49.204,50.047,49.363,77.998
3252,7/15/22,9:45,50.047,50.533,50.083,79.145
3253,7/15/22,10:00,50.752,50.268,51.796,78.441
3254,7/15/22,10:15,51.633,51.237,52.842,75.242
3255,7/15/22,10:30,52.423,52.16,53.649,73.242
3256,7/15/22,10:45,53.298,53.121,54.676,71.295
3257,7/15/22,11:00,53.865,53.908,55.368,70.654
3258,7/15/22,11:15,54.473,54.604,56.023,68.664
3259,7/15/22,11:30,54.777,54.909,56.158,63.508
3260,7/15/22,11:45,54.604,55.256,56.293,63.156
3261,7/15/22,12:00,54.473,55.515,56.269,62.321
3262,7/15/22,12:15,54.343,55.558,56.077,61.91
3263,7/15/22,12:30,54.255,55.602,55.796,61.772
3264,7/15/22,12:45,54.473,55.949,56.154,63.447
3265,7/15/22,13:00,54.82,56.208,56.669,64.53
3266,7/15/22,13:15,55.081,56.469,57.002,61.82
3267,7/15/22,13:30,55.386,56.858,57.355,61.582
3268,7/15/22,13:45,55.558,56.901,57.245,60.746
3269,7/15/22,14:00,55.733,57.031,57.105,60.247
3270,7/15/22,14:15,55.949,57.29,57.108,62.045
3271,7/15/22,14:30,56.251,57.636,57.533,62.753
3272,7/15/22,14:45,56.512,57.85,57.819,61.21
3273,7/15/22,15:00,56.426,57.765,57.679,60.365
3274,7/15/22,15:15,56.251,57.765,57.389,62.289
3275,7/15/22,15:30,56.34,57.936,57.862,64.512
3276,7/15/22,15:45,56.642,58.152,58.431,63.343
3277,7/15/22,16:00,56.901,58.152,58.606,62.075
3278,7/15/22,16:15,56.901,57.765,58.21,60.847
3279,7/15/22,16:30,56.728,57.549,57.717,59.857
3280,7/15/22,16:45,56.512,57.29,57.277,59.661
3281,7/15/22,17:00,56.208,57.031,56.872,60.598
3282,7/15/22,17:15,55.992,56.772,56.539,61.175
3283,7/15/22,17:30,55.819,56.556,56.26,61.36
3284,7/15/22,17:45,55.602,56.34,56.028,62.31
3285,7/15/22,18:00,55.472,56.208,55.902,64.494
3286,7/15/22,18:15,55.472,56.122,55.859,65.698
3287,7/15/22,18:30,55.515,56.122,55.888,66.943
3288,7/15/22,18:45,55.515,56.079,55.942,66.929
3289,7/15/22,19:00,55.558,56.035,55.96,67.098
3290,7/15/22,19:15,55.558,56.035,55.96,67.445
3291,7/15/22,19:30,55.558,55.992,55.942,67.808
3292,7/15/22,19:45,55.515,55.949,55.913,67.543
3293,7/15/22,20:00,55.472,55.863,55.839,67.166
3294,7/15/22,20:15,55.299,55.69,55.647,65.734
3295,7/15/22,20:30,55.038,55.558,55.396,66.207
3296,7/15/22,20:45,54.865,55.386,55.179,66.351
3297,7/15/22,21:00,54.648,55.168,54.986,66.239
3298,7/15/22,21:15,54.43,54.909,54.788,66.339
3299,7/15/22,21:30,54.3,54.734,54.604,66.714
3300,7/15/22,21:45,54.169,54.561,54.432,66.329
3301,7/15/22,22:00,54.037,54.343,54.262,65.992
3302,7/15/22,22:15,53.908,54.212,54.073,66.432
3303,7/15/22,22:30,53.776,54.082,53.933,67.086
3304,7/15/22,22:45,53.645,53.994,53.798,67.138
3305,7/15/22,23:00,53.515,53.908,53.668,67.326
3306,7/15/22,23:15,53.384,53.776,53.539,67.21
3307,7/15/22,23:30,53.298,53.69,53.384,66.784
3308,7/15/22,23:45,53.166,53.559,53.244,66.506
3309,7/16/22,0:00,52.992,53.384,53.074,65.945
3310,7/16/22,0:15,52.817,53.209,52.876,65.621
3311,7/16/22,0:30,52.597,52.992,52.65,65.475
3312,7/16/22,0:45,52.378,52.772,52.408,65.348
3313,7/16/22,1:00,52.16,52.554,52.167,65.283
3314,7/16/22,1:15,51.94,52.335,51.94,65.199
3315,7/16/22,1:30,51.721,52.115,51.719,65.115
3316,7/16/22,1:45,51.458,51.852,51.472,65.199
3317,7/16/22,2:00,51.237,51.633,51.251,65.177
3318,7/16/22,2:15,51.017,51.413,51.019,65.176
3319,7/16/22,2:30,50.797,51.193,50.797,65.231
3320,7/16/22,2:45,50.576,50.974,50.594,65.194
3321,7/16/22,3:00,50.356,50.752,50.376,65.18
3322,7/16/22,3:15,50.135,50.533,50.18,65.335
3323,7/16/22,3:30,49.914,50.311,49.971,65.292
3324,7/16/22,3:45,49.692,50.092,49.784,65.359
3325,7/16/22,4:00,49.471,49.914,49.59,65.277
3326,7/16/22,4:15,49.294,49.692,49.383,65.437
3327,7/16/22,4:30,49.073,49.471,49.176,65.408
3328,7/16/22,4:45,48.895,49.294,48.987,65.444
3329,7/16/22,5:00,48.672,49.073,48.799,65.528
3330,7/16/22,5:15,48.493,48.895,48.625,65.728
3331,7/16/22,5:30,48.272,48.672,48.456,65.78
3332,7/16/22,5:45,48.094,48.493,48.268,65.74
3333,7/16/22,6:00,47.914,48.272,48.07,65.873
3334,7/16/22,6:15,47.736,48.094,47.867,66.011
3335,7/16/22,6:30,47.557,47.914,47.646,66.143
3336,7/16/22,6:45,47.377,47.736,47.399,67.034
3337,7/16/22,7:00,47.199,47.602,47.187,68.736
3338,7/16/22,7:15,47.064,47.467,47.019,69.964
3339,7/16/22,7:30,46.974,47.334,46.908,71.046
3340,7/16/22,7:45,46.886,47.244,46.854,73.823
3341,7/16/22,8:00,46.841,47.199,46.879,75.454
3342,7/16/22,8:15,46.886,47.154,46.942,76.979
3343,7/16/22,8:30,46.931,47.154,47.062,79.174
3344,7/16/22,8:45,47.019,47.199,47.215,76.815
3345,7/16/22,9:00,47.154,47.244,47.381,74.878
3346,7/16/22,9:15,47.289,47.334,47.548,74.07
3347,7/16/22,9:30,47.422,47.422,47.714,75.302
3348,7/16/22,9:45,47.647,47.647,48.022,78.764
3349,7/16/22,10:00,47.647,47.512,47.568,75.653
